SurveyID,RegistrationID,SurveySatisfactionScore,SurveyUsefulnessScore,SurveyInstructorScore,SurveyRecommendationScore,SurveyOverallScore,SurveyNPSBucket,SurveyComments,SurveySubmissionDate
S705,R936,5,5,4,5,4.75,Promoter,"Overall, the goal-setting exercise during Mentor Office Hours really clicked for me, the mentors were down-to-earth and answered real questions! By the end, I left with actionable next steps, the resume clinic during Mentor Office Hours really clicked for me; I'd come again and bring a classmate next time. In my opinion, the resume clinic during Mentor Office Hours really clicked for me, the pacing made complex ideas feel doable; I left energized to keep learning!",2022-10-10 02:19:00
S706,R937,4,5,5,5,4.75,Promoter,"If I'm being honest, the mentor roundtable during Girls in STEAM Mentoring really clicked for me, the mentors were down-to-earth and answered real questions.",2023-07-26 11:20:00
S707,R938,5,5,5,4,4.75,Passive,"The mentors were down-to-earth and answered real questions, the mentor roundtable during Girls in STEAM Mentoring really clicked for me; I'd definitely recommend this to a friend. To be fair, the panel Q&A during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects. To be fair, the hands-on segment tied everything together, the networking breakouts during Girls in STEAM Mentoring really clicked for me — especially for beginners!",2023-07-12 11:28:00
S708,R939,4,5,4,4,4.25,Passive,"It boosted my confidence more than I expected, the gallery walk during Intro to Painting Class really clicked for me; I might recommend it depending on the topic. The mixed-media project during Intro to Painting Class really clicked for me, the organizers ran things smoothly even with a big crowd; It was useful overall!",2022-09-30 06:12:00
S709,R940,4,4,5,5,4.5,Promoter,"The pacing made complex ideas feel doable, the mentor roundtable during Mentor Office Hours really clicked for me! I met people who want to collaborate on projects, the panel Q&A during Mentor Office Hours really clicked for me — especially for beginners.",2024-04-08 01:23:00
S710,R943,4,4,3,3,3.5,Detractor,"Not every topic applied to me, but I took notes for later, and the gallery walk was helpful during Monthly Art Studio Workshop. Some sections moved quickly but were still useful, and the gallery walk was helpful during Monthly Art Studio Workshop. I might recommend it depending on the topic. I knew parts of it already, but I still learned something, and the gallery walk was helpful during Monthly Art Studio Workshop. It was useful overall. Some sections moved quickly but were still useful, and the gallery walk was helpful during Monthly Art Studio Workshop — which surprised me in a good way!",2023-05-17 06:12:00
S711,R944,4,4,3,5,4.0,Promoter,"To be fair, the organizers ran things smoothly even with a big crowd, the sketch warmups during Intro to Painting Class really clicked for me; I might recommend it depending on the topic! The organizers ran things smoothly even with a big crowd, the gallery walk during Intro to Painting Class really clicked for me; I'm curious to see how the next session improves. It boosted my confidence more than I expected, the color theory lesson during Intro to Painting Class really clicked for me.",2024-01-26 01:05:00
S712,R947,5,4,4,4,4.25,Passive,"To be fair, the resume clinic during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects. The pacing made complex ideas feel doable, the panel Q&A during Girls in STEAM Mentoring really clicked for me; I might recommend it depending on the topic. (snacks were a plus). The resume clinic during Girls in STEAM Mentoring really clicked for me, there were concrete examples I can reuse at school; I'd attend again with a clearer agenda.",2023-04-13 07:29:00
S713,R949,4,4,3,5,4.0,Promoter,"It boosted my confidence more than I expected, the robot build during Web Dev Bootcamp Night really clicked for me. In my opinion, the organizers ran things smoothly even with a big crowd, the web dev sprint during Web Dev Bootcamp Night really clicked for me.",2024-04-26 17:06:00
S714,R951,4,4,4,5,4.25,Promoter,"Surprisingly, the mentors were down-to-earth and answered real questions, the mentor roundtable during Leadership Circle Meetup really clicked for me. It boosted my confidence more than I expected, the networking breakouts during Leadership Circle Meetup really clicked for me; It was useful overall. The goal-setting exercise during Leadership Circle Meetup really clicked for me, the hands-on segment tied everything together — which surprised me in a good way. The pacing made complex ideas feel doable, the networking breakouts during Leadership Circle Meetup really clicked for me; I might recommend it depending on the topic!",2022-02-15 19:19:00
S715,R952,5,5,5,4,4.75,Passive,"From my perspective, the organizers ran things smoothly even with a big crowd, the resume clinic during Leadership Circle Meetup really clicked for me! By the end, I met people who want to collaborate on projects, the panel Q&A during Leadership Circle Meetup really clicked for me; I'd come again and bring a classmate next time. — especially for beginners.",2025-11-17 01:17:00
S716,R955,4,4,4,5,4.25,Promoter,"The robot build during Data Science Study Group really clicked for me, the pacing made complex ideas feel doable; It was useful overall! The web dev sprint during Data Science Study Group really clicked for me, it boosted my confidence more than I expected; It was useful overall. Overall, I left with actionable next steps, the web dev sprint during Data Science Study Group really clicked for me.",2025-07-17 15:18:00
S717,R957,4,4,3,5,4.0,Promoter,"By the end, the mentors were down-to-earth and answered real questions, the mentor roundtable during Girls in STEAM Mentoring really clicked for me; I'd attend again with a clearer agenda. I met people who want to collaborate on projects, the networking breakouts during Girls in STEAM Mentoring really clicked for me; I might recommend it depending on the topic. Honestly, the pacing made complex ideas feel doable, the networking breakouts during Girls in STEAM Mentoring really clicked for me; I'm curious to see how the next session improves.",2022-05-18 10:29:00
S718,R958,4,4,4,4,4.0,Passive,"There were concrete examples I can reuse at school, the networking breakouts during Girls in STEAM Mentoring really clicked for me; I'm curious to see how the next session improves. The resume clinic during Girls in STEAM Mentoring really clicked for me, I left with actionable next steps! If I'm being honest, the organizers ran things smoothly even with a big crowd, the mentor roundtable during Girls in STEAM Mentoring really clicked for me; I might recommend it depending on the topic.",2025-08-12 12:08:00
S719,R959,5,4,3,4,4.0,Passive,"By the end, the mentors were down-to-earth and answered real questions, the coding challenges during Robotics Lab Saturday really clicked for me. I left with actionable next steps, the Python lab during Robotics Lab Saturday really clicked for me; I'm curious to see how the next session improves. The pacing made complex ideas feel doable, the Python lab during Robotics Lab Saturday really clicked for me — next time I'd bring a friend.",2025-04-14 03:22:00
S720,R960,4,5,4,5,4.5,Promoter,"The mentors were down-to-earth and answered real questions, the Python lab during Robotics Lab Saturday really clicked for me; I left energized to keep learning. Surprisingly, the coding challenges during Robotics Lab Saturday really clicked for me, I met people who want to collaborate on projects; This pushed me to apply for a related program. The pacing made complex ideas feel doable, the robot build during Robotics Lab Saturday really clicked for me!",2022-09-04 13:05:00
