SurveyID,RegistrationID,SurveySatisfactionScore,SurveyUsefulnessScore,SurveyInstructorScore,SurveyRecommendationScore,SurveyOverallScore,SurveyNPSBucket,SurveyComments,SurveySubmissionDate
908,1211,4,4,5,5,4.5,Promoter,"The panel Q&A during Mentor Office Hours really clicked for me, the mentors were down-to-earth and answered real questions; This pushed me to apply for a related program. Surprisingly, it boosted my confidence more than I expected, the networking breakouts during Mentor Office Hours really clicked for me; I left energized to keep learning!",2023-03-19 22:05:00
909,1212,4,3,5,4,4.0,Passive,"To be fair, the color theory lesson during Monthly Art Studio Workshop really clicked for me, I left with actionable next steps; I might recommend it depending on the topic. I didn't expect this, but, the hands-on segment tied everything together, the mixed-media project during Monthly Art Studio Workshop really clicked for me; I'm curious to see how the next session improves.",2022-12-16 13:29:00
910,1213,5,3,5,4,4.25,Passive,"By the end, I left with actionable next steps, the goal-setting exercise during Mentor Office Hours really clicked for me; It was useful overall. — which surprised me in a good way. It boosted my confidence more than I expected, the goal-setting exercise during Mentor Office Hours really clicked for me! At first, the goal-setting exercise during Mentor Office Hours really clicked for me, the organizers ran things smoothly even with a big crowd; I might recommend it depending on the topic.",2023-05-07 21:27:00
911,1214,4,5,4,5,4.5,Promoter,"It boosted my confidence more than I expected, the mentor roundtable during Mentor Office Hours really clicked for me. From my perspective, the goal-setting exercise during Mentor Office Hours really clicked for me, there were concrete examples I can reuse at school; This pushed me to apply for a related program. (wish there had been more time)! The goal-setting exercise during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected.",2022-11-28 01:07:00
912,1215,5,5,5,4,4.75,Passive,"The hands-on segment tied everything together, the resume clinic during Girls in STEAM Mentoring really clicked for me; I'd come again and bring a classmate next time. In my opinion, the organizers ran things smoothly even with a big crowd, the resume clinic during Girls in STEAM Mentoring really clicked for me. The panel Q&A during Girls in STEAM Mentoring really clicked for me, it boosted my confidence more than I expected.",2022-12-01 02:22:00
913,1216,4,3,4,3,3.5,Detractor,"I didn't expect this, but, not every topic applied to me, but I took notes for later, and the sketch warmups was helpful during Intro to Painting Class. I might recommend it depending on the topic. If I'm being honest, slides were dense, though the discussion helped, and the gallery walk was helpful during Intro to Painting Class. It was useful overall! I knew parts of it already, but I still learned something, and the mixed-media project was helpful during Intro to Painting Class. I'm curious to see how the next session improves. — next time I'd bring a friend.",2024-11-15 23:05:00
914,1217,4,5,4,5,4.5,Promoter,"There were concrete examples I can reuse at school, the data activity during Robotics Lab Saturday really clicked for me; This pushed me to apply for a related program. It boosted my confidence more than I expected, the Arduino demo during Robotics Lab Saturday really clicked for me; I left energized to keep learning. (snacks were a plus). The robot build during Robotics Lab Saturday really clicked for me, the hands-on segment tied everything together; This was absolutely worth the time.",2022-05-08 05:19:00
915,1218,5,4,5,4,4.5,Passive,"To be fair, the mentor roundtable during Mentor Office Hours really clicked for me, the hands-on segment tied everything together; This pushed me to apply for a related program. From my perspective, the networking breakouts during Mentor Office Hours really clicked for me, there were concrete examples I can reuse at school!",2023-02-27 14:17:00
916,1220,4,4,5,5,4.5,Promoter,"I didn't expect this, but, the gallery walk during Intro to Painting Class really clicked for me, I met people who want to collaborate on projects; This pushed me to apply for a related program! It boosted my confidence more than I expected, the mixed-media project during Intro to Painting Class really clicked for me; This pushed me to apply for a related program. I left with actionable next steps, the mixed-media project during Intro to Painting Class really clicked for me; This pushed me to apply for a related program.",2023-12-01 02:06:00
917,1221,3,5,4,4,4.0,Passive,"Surprisingly, the mentors were down-to-earth and answered real questions, the robot build during Robotics Lab Saturday really clicked for me; I'm curious to see how the next session improves. The data activity during Robotics Lab Saturday really clicked for me, I left with actionable next steps. I left with actionable next steps, the coding challenges during Robotics Lab Saturday really clicked for me; It was useful overall. — which surprised me in a good way.",2022-10-08 23:26:00
918,1223,5,4,5,4,4.5,Passive,"To be fair, the mentors were down-to-earth and answered real questions, the gallery walk during Monthly Art Studio Workshop really clicked for me. The watercolor session during Monthly Art Studio Workshop really clicked for me, the mentors were down-to-earth and answered real questions; I'd definitely recommend this to a friend! The hands-on segment tied everything together, the color theory lesson during Monthly Art Studio Workshop really clicked for me; This pushed me to apply for a related program!",2022-08-15 15:09:00
919,1224,5,5,5,5,5.0,Promoter,"I left with actionable next steps, the resume clinic during Girls in STEAM Mentoring really clicked for me; This was absolutely worth the time. To be fair, the pacing made complex ideas feel doable, the mentor roundtable during Girls in STEAM Mentoring really clicked for me; This was absolutely worth the time. — especially for beginners. By the end, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me, the hands-on segment tied everything together; I'd come again and bring a classmate next time. In my opinion, the mentor roundtable during Girls in STEAM Mentoring really clicked for me, the pacing made complex ideas feel doable — which surprised me in a good way.",2024-11-20 04:06:00
920,1225,5,4,4,5,4.5,Promoter,"In my opinion, it boosted my confidence more than I expected, the panel Q&A during Mentor Office Hours really clicked for me; I left energized to keep learning. I left with actionable next steps, the panel Q&A during Mentor Office Hours really clicked for me.",2024-10-21 21:07:00
921,1226,4,5,5,4,4.5,Passive,"To be fair, the mixed-media project during Intro to Painting Class really clicked for me, the mentors were down-to-earth and answered real questions! At first, the sketch warmups during Intro to Painting Class really clicked for me, I left with actionable next steps (wish there had been more time).",2023-06-16 16:24:00
922,1227,5,4,5,5,4.75,Promoter,"The sketch warmups during Monthly Art Studio Workshop really clicked for me, the mentors were down-to-earth and answered real questions; This pushed me to apply for a related program. — especially for beginners. To be fair, the sketch warmups during Monthly Art Studio Workshop really clicked for me, the organizers ran things smoothly even with a big crowd. The mixed-media project during Monthly Art Studio Workshop really clicked for me, I left with actionable next steps.",2023-05-17 09:15:00
923,1228,5,4,5,5,4.75,Promoter,"To be fair, the organizers ran things smoothly even with a big crowd, the mentor roundtable during Mentor Office Hours really clicked for me. The goal-setting exercise during Mentor Office Hours really clicked for me, the hands-on segment tied everything together; This pushed me to apply for a related program. (snacks were a plus). I left with actionable next steps, the mentor roundtable during Mentor Office Hours really clicked for me; This pushed me to apply for a related program.",2023-06-25 20:03:00
